title,text,url
第9条の2《贈与又は遺贈により取得したものとみなす信託に関する権利》関係｜国税庁（特定委託者）,9の2−2法第9条の2第1項に規定する特定委託者（以下「特定委託者」という。）とは、公益信託ニ関スル法律(大正11年法律第62号)第1条((公益信託))に規定する公益信託（以下9の2−6において「公益信託」という。）の委託者(その相続人その他の一般承継人を含む。以下同じ。)を除き、原則として次に掲げる者をいうことに留意する。（平19課資2−5、課審6−3追加）,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/01/07.htm
第9条の2《贈与又は遺贈により取得したものとみなす信託に関する権利》関係｜国税庁（信託の受益者等が存するに至った場合）,9の2−3法第9条の2第2項に規定する「信託の受益者等が存するに至った場合」とは、例えば、次に掲げる場合をいうことに留意する。（平19課資2−5、課審6−3追加）,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/01/07.htm
第9条の2《贈与又は遺贈により取得したものとみなす信託に関する権利》関係｜国税庁（信託に関する権利の一部について放棄又は消滅があった場合）,9の2−4受益者等の存する信託に関する権利の一部について放棄又は消滅があった場合には、原則として、当該放棄又は消滅後の当該信託の受益者等が、その有する信託に関する権利の割合に応じて、当該放棄又は消滅した信託に関する権利を取得したものとみなされることに留意する。（平19課資2−5、課審6−3追加）,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/01/07.htm
第9条の2《贈与又は遺贈により取得したものとみなす信託に関する権利》関係｜国税庁（信託が終了した場合）,9の2−5法第9条の2第4項の規定の適用を受ける者とは、信託の残余財産受益者等に限らず、当該信託の終了により適正な対価を負担せずに当該信託の残余財産（当該信託の終了直前においてその者が当該信託の受益者等であった場合には、当該受益者等として有していた信託に関する権利に相当するものを除く。）の給付を受けるべき又は帰属すべき者となる者をいうことに留意する。（平19課資2−5、課審6−3追加）,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/01/07.htm
第9条の2《贈与又は遺贈により取得したものとみなす信託に関する権利》関係｜国税庁（公益信託の委託者の地位が異動した場合）,9の2−6公益信託の委託者の地位が異動した場合には、それに伴い当該公益信託に関する権利も異動するのであるが、相続税又は贈与税の課税上、当該公益信託のうち所得税法施行令（昭和40年政令第96号）第217条の2第1項各号に掲げる要件を満たすものに関する権利の価額は零として取り扱うものとする。（平19課資2−5、課審6−3追加）,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/01/07.htm
第9条の2《贈与又は遺贈により取得したものとみなす信託に関する権利》関係｜国税庁（生命保険信託）,9の2−7いわゆる生命保険信託に関する権利については、生命保険契約に関する規定（法第3条及び第5条）の適用があることに留意する。（平19課資2−5、課審6−3追加）,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/01/07.htm
第9条の3《受益者連続型信託の特例》関係｜国税庁（受益者連続型信託に関する権利の価額）,9の3−1受益者連続型信託に関する権利の価額は、例えば、次の場合には、次に掲げる価額となることに留意する。（平19課資2−5、課審6−3追加）,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/01/08.htm
第9条の3《受益者連続型信託の特例》関係｜国税庁（受益権が複層化された受益者連続型信託に関する元本受益権の全部又は一部を有する法人の株式の時価の算定）,9の3−2受益権が複層化された受益者連続型信託で、個人がその収益受益権の全部又は一部を、法人(当該収益受益権を有する個人が当該法人の株式（出資を含む。）を有する場合に限る。）がその元本受益権の全部又は一部をそれぞれ有している場合において、当該個人の死亡に基因して、当該個人から当該法人の株式を相続又は遺贈により取得した者の相続税の課税価格の計算に当たっては、当該株式の時価の算定における昭和39年4月25日付直資56ほか1課共同「財産評価基本通達」(以下「評価基本通達」という。) 185((純資産価額))の計算上、当該法人の有する当該受益者連続型信託に関する元本受益権(当該死亡した個人が有していた当該受益者連続型信託に関する収益受益権に対応する部分に限る。)の価額は零として取り扱う。（平19課資2−5、課審6−3追加）,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/01/08.htm
第9条の3《受益者連続型信託の特例》関係｜国税庁（法第9条の3第1項本文又は法令第1条の12第3項の規定の適用がある場合の信託財産責任負担債務の帰属）,9の3−3信託財産責任負担債務(信託法第2条第9項((定義))に規定する信託財産責任負担債務をいう。以下「信託財産責任負担債務」という。)は、次に掲げる場合には、次に掲げる信託に関する権利に帰属することに留意する。（平19課資2−5、課審6−3追加）,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/01/08.htm
第9条の4《受益者等が存しない信託等の特例》関係｜国税庁（目的信託についての法第1章第3節の規定の不適用）,9の4−1信託法第258条第1項((受益者の定めのない信託の要件))に規定する受益者の定め（受益者を定める方法の定めを含む。）のない信託で、かつ、特定委託者の存しないものについては、相続税法第1章第3節の規定の適用がないことに留意する。（平19課資2−5、課審6−3追加）,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/01/09.htm
第9条の4《受益者等が存しない信託等の特例》関係｜国税庁（受益者等が存しない信託の委託者が死亡した場合）,9の4−2受益者等が存しない信託の委託者が死亡した場合には、法第9条の4第1項の規定の適用により当該信託の受託者が当該信託に関する権利を遺贈によって取得したものとみなされる場合を除き、当該信託に関する権利は当該死亡した委託者の相続税の課税財産を構成しないことに留意する。（平19課資2−5、課審6−3追加）,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/01/09.htm
第9条の4《受益者等が存しない信託等の特例》関係｜国税庁（受益者等が存しない信託の受益者等となる者）,9の4−3法第9条の4第1項に規定する「当該信託の受益者等となる者」又は第2項に規定する「当該受益者等の次に受益者等となる者」が複数名存する場合で、そのうちに1人でも当該信託の委託者（同項の次に受益者等となる者の前の受益者等を含む。）の親族（令第1条の9に規定する者をいう。以下9の5−1において同じ。）が存するときは、法第9条の4第1項又は第2項の規定の適用があることに留意する。（平19課資2−5、課審6−3追加）,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/01/09.htm
第9条の4《受益者等が存しない信託等の特例》関係｜国税庁（受益者等が存しない信託の受託者が死亡した場合）,9の4−4法第9条の4第1項又は第2項の規定の適用により、信託に関する権利を贈与又は遺贈により取得したものとみなされた受託者が死亡した場合であっても、当該信託に関する権利については、当該死亡した受託者の相続税の課税財産を構成しないことに留意する。 （平19課資2−5、課審6−3追加）,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/01/09.htm
第9条の4《受益者等が存しない信託等の特例》関係｜国税庁（法第9条の5の規定の適用がある場合）,9の5−1受益者等が存しない信託については、法第9条の4第1項又は第2項の規定の適用の有無にかかわらず、当該信託について受益者等（同条第1項又は第2項の信託の残余財産の給付を受けることとなる者及び同項の次に受益者等となる者を含む。）が存することとなり、かつ、当該受益者等が、当該信託の契約締結時（令第1条の11各号に規定する時をいう。）における委託者の親族であるときは、法第9条の5の規定の適用があることに留意する。（平19課資2−5、課審6−3追加）,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/01/09.htm
第10条関係｜国税庁（船籍のない船舶の所在）,10-1法第10条第1項第1号に掲げる「船舶」とは、船籍に関する定めのある法令の適用のある船舶をいうのであるから、船籍のない船舶については、その所在により判定するものとする。,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/01/10.htm
第10条関係｜国税庁（生命保険契約及び損害保険契約の所在）,10-2法第3条第1項第1号に規定する生命保険契約及び損害保険契約の所在については、法第10条第1項第5号の規定に準ずるものとする。（平15課資2−1追加）,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/01/10.htm
第10条関係｜国税庁（「貸付金債権」の意義）,10-3法第10条第1項第7号に掲げる「貸付金債権」には、いわゆる融通手形による貸付金を含み、売掛債権、いわゆる商業手形債権その他事業取引に関して発生した債権で短期間内（おおむね6月以内）に返済されるべき性質のものは含まれないものとする。（平15課資2−1改正）,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/01/10.htm
第10条関係｜国税庁（主たる債務者が2以上ある場合の債権の所在）,10-4主たる債務者が2以上ある場合におけるその債権の所在については、法施行令第1条の14の規定により判定するものとする。（昭46直審（資）6改正、平15課資2−1、平19課資2−5、課審6−3改正）,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/01/10.htm
第10条関係｜国税庁（株式に関する権利等の所在）,10-5法第10条第1項第8号に掲げる「株式」には、株式に関する権利を含むものとし、「出資」には、出資に関する権利を含むものとする。（昭57直資2−177追加、平15課資2−1改正）,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/01/10.htm
第10条関係｜国税庁（営業上の権利）,10-6法第10条第1項第13号に掲げる「営業上の権利」には、売掛金等のほか、その営業又は事業に関する営業権、電話加入権等をも含むものとする。（平15課資2−1改正）,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/01/10.htm
第10条関係｜国税庁（特別寄与料の所在）,10-7特別寄与料については、法第10条第１項各号に掲げる財産及び同条第２項に規定する財産のいずれにも該当しないことから、同条第３項の規定によりその所在を判定することに留意する。（令元課資2−10追加）,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/01/10.htm
第11条の2《相続税の課税価格》関係｜国税庁（「財産」の意義）,11の2−1法に規定する「財産」とは、金銭に見積ることができる経済的価値のあるすべてのものをいうのであるが、なお次に留意する。（昭57直資2−177、平3課資2-49改正 ）,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/02/01.htm
第11条の2《相続税の課税価格》関係｜国税庁（遺産が未分割の場合の課税価格の計算）,11の2−2相続税の課税価格は、相続又は遺贈により取得した財産の価額、法第19条第１項の規定により相続税の課税価格に加算される財産の価額及び法第21条の15第１項又は第21条の16第３項の規定により相続税の課税価格に加算又は算入される金額の合計額をいうのであるが、未分割の遺産がある場合には、法第55条本文の規定を適用して、各相続人又は包括受遺者の課税価格を計算することに留意する。（平15課資2-1、令５課資２−21改正）,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/02/01.htm
第11条の2《相続税の課税価格》関係｜国税庁（胎児が生まれる前における共同相続人の相続分）,11の2−3相続人のうちに民法第886条((相続に関する胎児の権利能力))の規定により既に生まれたものとみなされる胎児がある場合で、相続税の申告書提出の時（更正又は決定をする時を含む。）においてまだその胎児が生まれていないときは、その胎児がいないものとした場合における各相続人の相続分によって課税価格を計算することに取り扱うものとする。(平17課資2-4改正),https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/02/01.htm
第11条の2《相続税の課税価格》関係｜国税庁（裁判確定前の相続分）,11の2−4相続税の申告書を提出する時又は課税価格及び相続税額を更正し、若しくは決定する時において、まだ法第32条第1項第2号、同項第3号、法施行令第8条第2項第1号又は第2号に掲げる事由が未確定の場合には、当該事由がないものとした場合における各相続人の相続分を基礎として課税価格を計算することに取り扱うものとする。（昭39直審（資）30改正、平15課資2-1、平19課資2−5、課審6−3、平25課資2−10改正）,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/02/01.htm
第11条の2《相続税の課税価格》関係｜国税庁（贈与により取得した財産の価額が相続税の課税価格に加算される場合）,11の2−5相続又は遺贈により財産を取得した者がその相続開始の年において当該相続に係る被相続人からの贈与により取得した財産（被相続人を特定贈与者とする相続時精算課税の適用を受ける財産を除く。）の価額については、法第21条の2第4項の規定により贈与税の課税価格に算入しないで相続税の課税価格に加算することに留意する。また、相続開始の年において特定贈与者である被相続人からの贈与により取得した相続時精算課税の適用を受ける財産の価額については、法第21条の10の規定により贈与税の課税価格に算入される（法第28条第4項の規定により当該財産については贈与税の申告を要しない。）とともに、法第21条の15第1項又は第21条の16第3項の規定により相続税の課税価格にも加算又は算入されることに留意する。（平15課資2-1、平30課資2−9、令3課資2-14、令５課資２−21改正）,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/02/01.htm
第11条の2《相続税の課税価格》関係｜国税庁（譲渡担保）,11の2−6いわゆる譲渡担保（金銭消費貸借の担保として当該担保物の所有権を移転したもの又は債務金額によって買戻しする特約のあるものをいう。）については、原則として、次により取り扱うものとする。（昭57直資2−177改正）,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/02/01.htm
第11条の2《相続税の課税価格》関係｜国税庁（負担付遺贈があった場合の課税価格の計算）,11の2−7負担付遺贈により取得した財産の価額は、負担がないものとした場合における当該財産の価額から当該負担額（当該遺贈のあった時において確実と認められる金額に限る。）を控除した価額によるものとする。,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/02/01.htm
第11条の2《相続税の課税価格》関係｜国税庁（停止条件付遺贈があった場合の課税価格の計算）,11の2−8停止条件付の遺贈があった場合において当該条件の成就前に相続税の申告書を提出するとき又は更正若しくは決定をするときは、当該遺贈の目的となった財産については、相続人が民法第900条((法定相続分))から第902条((遺言による相続分の指定))まで及び第903条((特別受益者の相続分))の規定による相続分によって当該財産を取得したものとしてその課税価格を計算するものとする。ただし、当該財産の分割があり、その分割が当該相続分の割合に従ってされなかった場合において当該分割により取得した財産を基礎として申告があった場合においては、その申告を認めても差し支えないものとする。（昭57直資2−177、平17課資2-4、令元課資2−10改正）,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/02/01.htm
第11条の2《相続税の課税価格》関係｜国税庁（代償分割が行われた場合の課税価格の計算）,11の2−9代償分割の方法により相続財産の全部又は一部の分割が行われた場合における法第11条の2第1項又は第2項の規定による相続税の課税価格の計算は、次に掲げる者の区分に応じ、それぞれ次に掲げるところによるものとする。（平4課資2-231追加）,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/02/01.htm
第11条の2《相続税の課税価格》関係｜国税庁（代償財産の価額）,11の2-1011の2-9の（1）及び（2）の代償財産の価額は、代償分割の対象となった財産を現物で取得した者が他の共同相続人又は包括受遺者に対して負担した債務（以下「代償債務」という。）の額の相続開始の時における金額によるものとする。  ただし、次に掲げる場合に該当するときは、当該代償財産の価額はそれぞれ次に掲げるところによるものとする。（平4課資2-231追加、平8課資2-116、平19課資2−5、課審6−3改正）,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/02/01.htm
〔墓所、霊びょう、祭具等関係〕｜国税庁（「墓所、霊びょう」の意義）,12−1法第12条第1項第2号に規定する「墓所、霊びょう」には、墓地、墓石及びおたまやのようなもののほか、これらのものの尊厳の維持に要する土地その他の物件をも含むものとして取り扱うものとする。（平元直資2−207改正）,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/02/02.htm
〔墓所、霊びょう、祭具等関係〕｜国税庁（祭具等の範囲）,12−2法第12条第1項第2号に規定する「これらに準ずるもの」とは、庭内神し、神たな、神体、神具、仏壇、位はい、仏像、仏具、古墳等で日常礼拝の用に供しているものをいうのであるが、商品、骨とう品又は投資の対象として所有するものはこれに含まれないものとする。,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/02/02.htm
〔墓所、霊びょう、祭具等関係〕｜国税庁（「当該公益を目的とする事業の用に供することが確実なもの」の意義）,12−3法第12条第1項第3号に規定する「当該公益を目的とする事業の用に供することが確実なもの」とは、その財産について、相続開始の時において当該公益を目的とする事業の用に供することに関する具体的計画があり、かつ、当該公益を目的とする事業の用に供される状況にあるものをいうものとする。したがって、個人生活の用に供されるものは、これに該当しないことに留意する。,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/02/02.htm
〔墓所、霊びょう、祭具等関係〕｜国税庁（財産を取得した後公益事業の用に供しない場合）,12−4法第12条第1項第3号に規定する「宗教、慈善、学術その他公益を目的とする事業を行う者」から当該事業の用に供されている財産を相続又は遺贈によって取得した場合において、その取得した者が公益事業を行わないときはもちろんのこと、2年以内に公益事業を行うときであっても、当該財産を当該事業の用に供していないときは、相続税の課税価格に算入するものであるから留意する。,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/02/02.htm
〔墓所、霊びょう、祭具等関係〕｜国税庁（財産を取得した後公益事業を行う場合）,12−5法第12条第1項第3号に規定する「宗教、慈善、学術その他公益を目的とする事業を行う者」から当該事業の用に供されている財産を相続又は遺贈によって取得した者が、当該財産を取得すると同時に当該事業を受け継いで行う場合には、当該公益を目的とする事業の用に供されている財産については法第12条第1項第3号に掲げる財産に該当するものとして取り扱うものとする。ただし、次の（1）又は（2）に該当する場合においては、この限りでない。（昭57直資2−177改正）,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/02/02.htm
〔墓所、霊びょう、祭具等関係〕｜国税庁（「当該財産を当該公益を目的とする事業の用に供していない場合」の意義）,12−6法第12条第2項（法第21条の3第2項の規定によりこの規定を準用する場合を含む。）に規定する「当該財産を当該公益を目的とする事業の用に供していない場合」とは、財産を取得した者が当該財産を現実に当該公益を目的とする事業の用に供している場合以外の場合をいうのであるから、当初当該財産を公益を目的とする事業の用に供していても2年を経過した日現在において、その用に供しなくなった場合をも含むことに留意する。,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/02/02.htm
〔墓所、霊びょう、祭具等関係〕｜国税庁（公益事業の用に供しなかった財産）,12−7法第12条第2項の規定により、財産を取得した日から2年を経過した日において、なお当該財産を法第12条第1項条3号に規定する公益を目的とする事業の用に供していないために、当該財産の価額を課税価格に算入することになった場合においては、当該財産を取得した時の時価によって評価し、相続税の課税価格の計算の基礎に算入するものとする。この場合において、その者については延滞税及び各種加算税の納付義務があるのであるから留意する。（昭46直審（資）6改正）,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/02/02.htm
〔墓所、霊びょう、祭具等関係〕｜国税庁（相続を放棄した者等の取得した保険金）,12−8相続を放棄した者又は相続権を失った者が取得した保険金については、法第12条第1項第5号に掲げる保険金の非課税金額の規定の適用がないのであるから留意する。（昭46直審（資）6、昭57直資2−177改正）,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/02/02.htm
〔墓所、霊びょう、祭具等関係〕｜国税庁（保険金の非課税金額の計算）,12-9相続人の取得した法第3条第1項第1号に掲げる保険金（法第12条第1項第4号に掲げる給付金を受ける権利を除く。以下12-9において同じ。）の合計額の全部又は一部について措置法第70条第1項（同条第10項において準用する場合を含む。）又は第3項の規定の適用を受ける部分がある場合は、同条の規定の適用を受ける部分の金額を控除した後の保険金の額を基礎として法第12条第1項第5号に掲げる保険金の非課税金額を計算するものとする。なお、同号ロの規定によるこの保険金の非課税金額の計算を算式で示せば、次のとおりである。（昭41直審（資）5、昭42直審（資）5、昭46直審（資）6、昭47直資2-130、昭50直資2-257、昭57直資2-177、平元直資2-207、平4課資2-231、平8課資2-116、平19課資２−５、平20課資２−10、令５課資２−21改正）,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/02/02.htm
〔墓所、霊びょう、祭具等関係〕｜国税庁（保険金についての取扱いの準用）,12-10相続を放棄した者等の取得した退職手当金等及び退職手当金等の非課税金額の計算については、12-8及び12-9の取扱いに準ずるものとする。（昭42直審（資）5、昭46直審（資）6、昭50直資2-257、昭57直資2-177改正）,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/02/02.htm
第13条《債務控除》関係｜国税庁（相続を放棄した者等の債務控除）,13−1相続を放棄した者及び相続権を失った者については、法第13条の規定の適用はないのであるが、その者が現実に被相続人の葬式費用を負担した場合においては、当該負担額は、その者の遺贈によって取得した財産の価額から債務控除しても差し支えないものとする。,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/02/03.htm
第13条《債務控除》関係｜国税庁（相続財産に関する費用）,13−2民法第885条((相続財産に関する費用))の規定により相続財産の中から支弁する相続財産に関する費用は、法第13条第1項第1号に掲げる債務とはならないのであるから留意する。(平17課資2-4改正),https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/02/03.htm
第13条《債務控除》関係｜国税庁（「その者の負担に属する部分の金額」の意義）,13−3法第13条第1項に規定する「その者の負担に属する部分の金額」とは、相続又は遺贈（包括遺贈及び被相続人からの相続人に対する遺贈に限る。）によって財産を取得した者が実際に負担する金額をいうのであるが、この場合において、これらの者の実際に負担する金額が確定していないときは民法第900条から第902条((遺言による相続分の指定))までの規定による相続分又は包括遺贈の割合に応じて負担する金額をいうものとして取り扱う。ただし、共同相続人又は包括受遺者が当該相続分又は包括遺贈の割合に応じて負担することとした場合の金額が相続又は遺贈により取得した財産の価額を超えることとなる場合において、その超える部分の金額を他の共同相続人又は包括受遺者の相続税の課税価格の計算上控除することとして申告があったときは、これを認める。（昭47直資2−130、平17課資2-4改正）,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/02/03.htm
第13条《債務控除》関係｜国税庁（葬式費用）,13−4法第13条第1項の規定により葬式費用として控除する金額は、次に掲げる金額の範囲内のものとする。（昭57直資2−177改正）,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/02/03.htm
第13条《債務控除》関係｜国税庁（葬式費用でないもの）,13−5次に掲げるような費用は、葬式費用として取り扱わないものとする。（昭和57直資2−177改正）,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/02/03.htm
第13条《債務控除》関係｜国税庁（墓碑の買入代金）,13−6被相続人の生存中に墓碑を買い入れ、その代金が未払であるような場合には、法第13条第3項本文の規定により、当該未払代金は債務として控除しないのであるから留意する。,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/02/03.htm
第13条《債務控除》関係｜国税庁（「その財産に係る公租公課」の意義）,13−7法第13条第2項第1号に掲げる「その財産に係る公租公課」とは、法施行地にある財産を課税客体とする公租公課、例えば、固定資産税、鉱区税等をいうものとする。,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/02/03.htm
第13条《債務控除》関係｜国税庁（源泉所得税、消費税の控除）,13−8営業所又は事業所において所得税法第4編((源泉徴収))の規定により源泉徴収した所得税（東日本大震災からの復興のための施策を実施するために必要な財源の確保に関する特別措置法（平成23年法律第117号）第4章((復興特別所得税))第4節((源泉徴収))の規定により源泉徴収した復興特別所得税を含む。）で相続開始の際に未納であったもの並びに当該営業所又は事業所において生じた消費税、揮発油税及び地方揮発油税、酒税等で相続開始の際に未納であったものは、法第13条第2項第5号に掲げる債務に該当するものとして取り扱うものとする。（昭46直審（資）6、平元直資2−207、平21課資2−5、平25課資2−10改正）,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/02/03.htm
第13条《債務控除》関係｜国税庁（特別寄与料の額が特別寄与者の課税価格に算入されない場合）,13−8の2特別寄与者が制限納税義務者に該当する場合において、支払いを受けるべき特別寄与料が法第10条の規定により法施行地外にあるものとされるときは、当該特別寄与料の額は当該特別寄与者に係る相続税の課税価格に算入されないことから、相続人が支払う当該特別寄与料について、法第13条第４項の規定の適用はないことに留意する。（令元課資2−10追加）,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/02/03.htm
第13条《債務控除》関係｜国税庁（相続時精算課税適用者の債務控除）,13−9法第21条の9第5項に規定する相続時精算課税適用者(以下「相続時精算課税適用者」という。)に係る法第13条第1項及び第2項の規定の適用については、当該相続時精算課税適用者の相続又は遺贈による財産の取得の有無に応じて、それぞれ次に掲げるとおりとなるのであるから留意する。（平15課資2−1追加、令元課資2−10改正）,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/02/03.htm
第13条《債務控除》関係｜国税庁（死亡した相続時精算課税適用者に係る債務控除）,13−10特定贈与者の死亡に係る相続税額の計算において、当該特定贈与者の死亡前に死亡している相続時精算課税適用者については、法第13条の規定の適用はないのであるから留意する。（平15課資2−1追加）,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/02/03.htm
第13条《債務控除》関係｜国税庁（確実な債務）,14−1債務が確実であるかどうかについては、必ずしも書面の証拠があることを必要としないものとする。 なお、債務の金額が確定していなくても当該債務の存在が確実と認められるものについては、相続開始当時の現況によって確実と認められる範囲の金額だけを控除するものとする。（昭57直資2−177改正）,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/02/03.htm
第13条《債務控除》関係｜国税庁（公租公課の異動の場合）,14−2課税価格又は相続税額の申告、更正又は決定があった後、法第13条及び第14条の規定により控除すべき公租公課に異動が生じたときは、当該課税価格及び相続税額について、更正を要するのであるから留意する。（昭46直審（資）6、昭47直資2−130改正、平15課資2−1改正）,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/02/03.htm
第13条《債務控除》関係｜国税庁（保証債務及び連帯債務）,14−3保証債務及び連帯債務については、次に掲げるところにより取り扱うものとする。（昭57直資2−177改正、平15課資2−1改正）,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/02/03.htm
第13条《債務控除》関係｜国税庁（消滅時効の完成した債務）,14−4相続の開始の時において、既に消滅時効の完成した債務は、法第14条第1項に規定する確実と認められる債務に該当しないものとして取り扱うものとする。（平15課資2−1改正）,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/02/03.htm
第13条《債務控除》関係｜国税庁（相続時精算課税適用者の死亡により承継した相続税の納税に係る義務の債務控除）,14−5特定贈与者の死亡以前に当該特定贈与者に係る相続時精算課税適用者が死亡したことから法第21条の17の規定により当該相続時精算課税適用者の相続人(包括受遺者を含み、当該特定贈与者を除く。以下14−5において同じ。)が当該相続時精算課税適用者の有していた相続時精算課税の適用を受けていたことに伴う納税に係る権利若しくは義務を承継した場合において、又は贈与者の死亡前に相続時精算課税選択届出書を提出しないで受贈者が死亡したことから法第21条の18の規定により当該受贈者の相続人(包括受遺者を含み、当該贈与者を除く。以下14−5において同じ。)が当該受贈者の有することとなる相続時精算課税の適用を受けることに伴う納税に係る権利若しくは義務を承継した場合において、その承継した納税に係る義務は、当該相続時精算課税適用者又は当該受贈者の死亡に係る当該相続時精算課税適用者の相続人又は当該受贈者の相続人の相続税の課税価格の計算上、債務控除の対象とすることはできないことに留意する。（平15課資2−1追加）,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/02/03.htm
第15条《遺産に係る基礎控除》関係｜国税庁（相続人の数が零である場合の遺産に係る基礎控除額）,15−1法第15条第2項に規定する相続人の数が零である場合における同条第1項に規定する遺産に係る基礎控除額は、3，000万円となるのであるから留意する。（昭38直審（資）4、昭39直審（資）30、昭41直審（資）5、昭50直資2−257、平元直資2−207、平4課資2−158、平6課資2−114、平26課資2-12、課審7-17、徴管6-25改正）,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/02/04.htm
第15条《遺産に係る基礎控除》関係｜国税庁（法第15条第2項に規定する相続人の数）,15−2相続の放棄があった場合等における法第15条第2項に規定する相続人の数について、設例を基に示せば、次のとおりである。（昭38直審（資）4、平元直資2−207改正、平17課資2−4改正）,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/02/04.htm
第15条《遺産に係る基礎控除》関係｜国税庁（胎児がある場合の相続人の数）,15−3相続人となるべき胎児が相続税の申告書を提出する日までに出生していない場合においては、当該胎児は法第15条第1項に規定する相続人の数には算入しないことに取り扱うものとする。（平元直資2−207改正）,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/02/04.htm
第15条《遺産に係る基礎控除》関係｜国税庁（代襲相続人が被相続人の養子である場合の相続人の数）,15−4相続人のうちに代襲相続人であり、かつ、被相続人の養子となっている者がある場合の法第15条第2項に規定する相続人の数については、その者は実子1人として計算するのであるから留意する。（昭57直資2−177追加、平元直資2−207改正）,https://www.nta.go.jp/law/tsutatsu/kihon/sisan/sozoku2/02/04.htm
